,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
3048,0.25,61.75,15252.25,47,34.5,32.5,11609,8521.5,8027.5,132,86,222,153,133,129,1
3049,14884,14945,15006.25,10492,7442,6832,10535,7472.5,6860,228,126,208,137,88,64,1
3050,12996,114,1,9462,6726,5586,83,59,49,233,33,227,153,75,97,1
3051,11990.25,219,4,9526.5,7008,5475,174,128,100,145,192,254,0,128,196,0
3052,13340.25,14553,15876,10395,7392,5428.5,11340,8064,5922,164,128,134,0,192,161,1
3053,14762.25,121.5,1,10327.5,7290,4860,85,60,40,57,236,72,16,96,64,0
3054,14161,654.5,30.25,10829,7854,5474,500.5,363,253,89,118,90,4,220,68,0
3055,15750.25,564.75,20.25,12048,8910.5,6400.5,432,319.5,229.5,0,160,32,177,37,41,0
3056,12.25,7,4,357,262.5,196,204,150,112,164,226,80,249,104,64,1
3057,25,622.5,15500.25,505,370,285,12574.5,9213,7096.5,217,50,125,100,122,177,1
3058,1,121.5,14762.25,95,67,53,11542.5,8140.5,6439.5,65,221,171,137,223,249,1
3059,16002.25,15622.75,15252.25,11132,7590,6072,10868,7410,5928,64,160,128,16,64,0,0
3060,1,125.5,15750.25,85,57,46,10667.5,7153.5,5773,57,237,70,177,62,68,1
3061,20.25,562.5,15625,378,247.5,211.5,10500,6875,5875,144,12,108,209,25,161,0
3062,15252.25,15622.75,16002.25,9880,6422,4693,10120,6578,4807,0,64,224,144,184,164,0
3063,15129,0,0,9840,6396,4920,0,0,0,0,64,128,144,32,64,0
3064,15625,0,0,9875,6500,5125,0,0,0,97,12,167,144,84,145,1
3065,15876,0,0,9702,6678,5418,0,0,0,41,241,239,249,231,57,1
3066,0,0,16002.25,0,0,0,9361,6831,5692.5,100,156,2,100,126,233,1
3067,16129,16129,16129,9017,6604,5715,9017,6604,5715,177,108,123,144,36,233,0
3068,0,0,16129,0,0,0,8763,6604,5715,153,4,33,144,36,233,1
3069,16256.25,510,16,8670,6375,5865,272,200,184,16,72,56,196,252,68,0
3070,16002.25,822.25,42.25,9740.5,7590,6704.5,500.5,390,344.5,41,12,241,16,108,249,0
3071,16129,381,9,10414,8001,7112,246,189,168,68,46,240,129,200,64,0
3072,15376,124,1,10912,8060,7068,88,65,57,64,88,152,129,121,177,1
3073,14762.25,0,0,10692,7776,6318,0,0,0,64,0,224,0,0,144,1
3074,14641,484,16,11011,7623,6171,364,252,204,89,101,33,129,141,41,1
3075,15129,1414.5,132.25,12546,8610,6765,1173,805,632.5,164,228,234,36,10,209,0
3076,16129,1841.5,210.25,15113,10922,8763,1725.5,1247,1000.5,81,250,19,228,46,153,1
3077,4,8,16,264,198,160,528,396,320,16,12,64,73,240,0,0
3078,14762.25,14640.75,14520.25,15673.5,11421,8748,15544.5,11327,8676,1,94,72,132,112,64,0
3079,6.25,306.25,15006.25,297.5,210,155,14577.5,10290,7595,81,12,210,144,88,4,0
3080,16,28,49,468,328,248,819,574,434,121,122,86,68,220,4,1
3081,15500.25,1929.75,240.25,16434,12076.5,9586.5,2046,1503.5,1193.5,16,4,180,193,45,41,1
3082,15006.25,796.25,42.25,18130,13842.5,11392.5,962,734.5,604.5,144,84,196,225,13,201,1
3083,1,117,13689,144,111,92,16848,12987,10764,0,112,192,33,228,16,0
3084,30.25,599.5,11881,687.5,506,401.5,13625,10028,7957,9,236,165,16,60,209,1
3085,12.25,425.25,14762.25,371,255.5,196,12879,8869.5,6804,228,58,48,209,248,64,0
3086,16,504,15876,448,316,248,14112,9954,7812,0,144,32,97,34,4,0
3087,0,0,14884,0,0,0,12322,8418,6588,217,57,78,153,142,100,0
3088,15750.25,627.5,25,12424.5,8408.5,6526,495,335,260,73,233,28,137,156,144,1
3089,15876,1260,100,13860,9828,8190,1100,780,650,68,132,238,196,206,129,1
3090,0.25,1.75,12.25,59,43,36.5,413,301,255.5,100,164,166,228,134,209,1
3091,2.25,0.75,0.25,174,129,112.5,58,43,37.5,144,248,252,228,50,249,0
3092,9,12,16,354,264,231,472,352,308,100,144,126,64,120,41,1
3093,36,33,30.25,744,564,498,682,517,456.5,16,136,52,132,122,233,0
3094,9,366,14884,393,291,264,15982,11834,10736,9,163,8,193,88,64,0
3095,25,570,12996,570,400,355,12996,9120,8094,196,160,158,0,48,177,0
3096,25,632.5,16002.25,510,350,295,12903,8855,7463.5,164,228,130,36,34,153,1
3097,9,28.5,90.25,324,237,195,1026,750.5,617.5,144,84,108,97,15,129,1
3098,16002.25,948.75,56.25,15180,11511.5,9487.5,900,682.5,562.5,64,168,40,89,169,249,1
3099,15625,312.5,6.25,15375,12000,9625,307.5,240,192.5,25,32,255,0,224,41,0
3100,16002.25,126.5,1,15433,12270.5,9740.5,122,97,77,36,58,178,193,45,41,1
3101,6.25,315,15876,302.5,247.5,195,15246,12474,9828,49,203,222,73,42,196,0
3102,2.25,180,14400,175.5,141,114,14040,11280,9120,121,246,188,132,232,144,0
3103,15750.25,14746.25,13806.25,13177.5,10291,8534,12337.5,9635,7990,17,162,228,68,200,16,0
3104,14762.25,15066,15376,11664,8748,7290,11904,8928,7440,0,0,128,64,224,16,1
3105,16002.25,189.75,2.25,12650,9108,8602,150,108,102,16,32,144,64,32,16,1
3106,42.25,806,15376,650,468,461.5,12400,8928,8804,16,32,188,64,248,177,1
3107,110.25,1249.5,14161,966,651,672,10948,7378,7616,16,72,0,4,128,0,0
3108,6.25,308.75,15252.25,210,132.5,147.5,10374,6545.5,7286.5,144,100,92,249,55,153,1
3109,15129,492,16,10209,6396,7380,332,208,240,233,220,116,144,48,16,0
3110,1,3,9,87,63,63,261,189,189,145,105,105,129,129,129,0
3111,1,125,15625,85,61,61,10625,7625,7625,57,65,65,137,137,137,0
3112,1,126.5,16002.25,83,57,56,10499.5,7210.5,7084,233,123,40,177,120,64,1
3113,2.25,1.5,1,126,87,85.5,84,58,57,144,8,180,36,234,177,1
3114,6.25,0,0,210,147.5,137.5,0,0,0,144,92,12,153,173,209,1
3115,2.25,187.5,15625,127.5,87,76.5,10625,7250,6375,57,66,239,36,142,41,0
3116,9,370.5,15252.25,240,159,132,9880,6545.5,5434,0,144,192,249,28,144,1
3117,9,379.5,16002.25,231,147,111,9740.5,6198.5,4680.5,41,189,33,97,21,89,0
3118,15876,378,9,9954,6426,4662,237,153,111,97,189,107,41,95,89,0
3119,16256.25,637.5,25,10837.5,7140,5100,425,280,200,57,152,72,64,192,64,0
3120,0.25,2,16,45,31,20.5,360,248,164,164,204,106,4,238,145,1
3121,2.25,3,4,142.5,96,64.5,190,128,86,65,192,245,0,192,57,1
3122,1,1,1,95,65,41,95,65,41,65,31,55,129,105,145,1
3123,16002.25,253,4,12144,8349,5060,192,132,80,0,192,0,4,80,64,0
3124,15625,437.5,12.25,12500,8625,5125,350,241.5,143.5,16,244,4,153,13,145,1
3125,15252.25,679.25,30.25,12844,9015.5,5557.5,572,401.5,247.5,64,168,72,209,213,233,0
3126,15750.25,439.25,12.25,13930.5,10040,6526,388.5,280,182,33,176,140,0,64,144,0
3127,15876,126,1,13986,10080,6552,111,80,52,33,176,140,0,64,144,0
3128,0.25,2.25,20.25,56.5,41,27,508.5,369,243,225,50,214,68,76,100,1
3129,1,7,49,120,89,61,840,623,427,64,184,152,241,53,137,1
3130,1,6.5,42.25,128,96,71,832,624,461.5,0,0,128,0,160,177,1
3131,0,0,16,0,0,0,536,408,308,36,100,78,164,174,41,0
3132,16129,127,1,17272,13208,10287,136,104,81,64,64,8,64,232,161,1
3133,15876,315,6.25,17136,13104,10206,340,260,202.5,64,64,8,64,232,161,0
3134,16129,444.5,12.25,17780,13716,11049,490,378,304.5,144,16,148,144,180,145,0
3135,16002.25,189.75,2.25,17963,13915,11258.5,213,165,133.5,196,4,94,68,62,241,0
3136,15750.25,0,0,18072,13930.5,11546,0,0,0,0,112,192,33,228,16,1
3137,15625,15812.5,16002.25,17875,13750,11375,18089.5,13915,11511.5,225,114,213,68,26,89,1
3138,15750.25,15875.75,16002.25,17695.5,13554,11420.5,17836.5,13662,11511.5,169,124,31,144,100,89,1
3139,15876,63,0.25,17640,13482,11340,70,53.5,45,144,132,56,185,158,164,0
3140,16256.25,318.75,6.25,18105,13897.5,11730,355,272.5,230,196,118,8,105,44,16,1
3141,0,0,16256.25,0,0,0,18487.5,14280,12112.5,33,112,207,0,144,65,0
3142,4,253,16002.25,294,206,188,18595.5,13029.5,11891,105,37,250,113,210,132,0
3143,1,127.5,16256.25,148,104,95,18870,13260,12112.5,144,32,236,64,152,65,0
3144,15876,15750,15625,18396,12978,11844,18250,12875,11750,68,190,156,113,210,132,1
3145,15625,15250,14884,17250,12500,11125,16836,12200,10858,100,232,250,16,196,241,1
3146,15500.25,15251.25,15006.25,15936,11703,10209,15680,11515,10045,0,0,0,132,28,68,1
3147,16002.25,16002.25,16002.25,15559.5,11511.5,9867,15559.5,11511.5,9867,25,185,122,89,186,196,0
3148,0.25,0.25,0.25,60.5,46.5,39.5,60.5,46.5,39.5,49,245,87,201,179,97,1
3149,4,250,15625,244,188,160,15250,11750,10000,36,204,32,132,96,0,0
3150,0.25,61,14884,56.5,43.5,36,13786,10614,8784,225,103,200,145,120,64,0
3151,0,0,15876,0,0,0,13860,10332,8568,68,60,56,68,200,16,0
3152,16129,381,9,14097,10541,8763,333,249,207,33,253,235,233,95,153,1
3153,15252.25,308.75,6.25,14573,10621,9015.5,295,215,182.5,100,164,166,228,134,209,1
3154,14884,122,1,14640,10492,9028,120,86,74,64,80,176,228,220,100,1
3155,14520.25,783.25,42.25,14821.5,10483.5,9037.5,799.5,565.5,487.5,25,205,9,145,125,249,0
3156,14641,1512.5,156.25,16335,11737,10406,1687.5,1212.5,1075,49,39,90,193,150,228,1
3157,14884,244,4,18422,13542,12322,302,222,202,17,121,147,33,203,217,0
3158,2.25,188.25,15750.25,208.5,151.5,135,17444.5,12675.5,11295,121,215,222,217,130,164,0
3159,2.25,4.5,9,217.5,160.5,141,435,321,282,33,155,62,185,74,132,0
3160,0.25,62.75,15750.25,72,54,47,18072,13554,11797,0,192,224,144,168,132,1
3161,16129,15811.5,15500.25,17526,13081,10668,17181,12823.5,10458,100,134,72,113,204,144,1
3162,15625,187.5,2.25,17125,12750,10250,205.5,153,123,81,150,226,164,172,68,1
3163,15500.25,373.5,9,17430,13446,10582.5,420,324,255,144,16,124,144,220,57,0
3164,15625,15937.5,16256.25,17750,13750,10875,18105,14025,11092.5,196,4,66,68,98,145,1
3165,15750.25,15248.25,14762.25,17193.5,13428.5,10416.5,16645.5,13000.5,10084.5,81,67,107,185,177,233,0
3166,1,121.5,14762.25,127,97,73,15430.5,11785.5,8869.5,1,31,55,193,169,209,0
3167,4,248,15376,246,190,146,15252,11780,9052,25,165,19,65,23,209,0
3168,12.25,430.5,15129,413,311.5,248.5,14514,10947,8733,100,6,186,241,175,177,1
3169,16,490,15006.25,448,336,280,13720,10290,8575,0,192,160,144,248,36,1
3170,9,367.5,15006.25,315,231,198,12862.5,9432.5,8085,17,149,18,41,218,4,1
3171,1,123,15129,99,72,65,12177,8856,7995,73,216,35,64,72,129,0
3172,16002.25,15812.5,15625,12017.5,8475.5,7969.5,11875,8375,7875,65,221,97,137,125,129,1
3173,15625,312.5,6.25,11625,8125,7750,232.5,162.5,155,201,157,134,129,190,4,0
3174,6.25,11.25,20.25,242.5,185,150,436.5,333,270,193,10,188,100,88,16,0
3175,0.25,1.75,12.25,50,38.5,31.5,350,269.5,220.5,16,20,156,41,243,129,0
3176,15876,504,16,13104,10206,8442,416,324,268,64,232,56,161,51,137,1
3177,15006.25,428.75,12.25,13230,10412.5,8697.5,378,297.5,248.5,144,220,244,57,147,177,1
3178,14641,181.5,2.25,13431,10648,8954,166.5,132,111,33,40,22,64,112,100,1
3179,14161,15172.5,16256.25,13209,10472,8806,14152.5,11220,9435,33,40,22,64,112,100,0
3180,14161,15113,16129,13090,10353,8687,13970,11049,9271,68,98,94,145,207,209,1
3181,14161,773.5,42.25,12971,10234,8568,708.5,559,468,105,158,168,228,48,64,0
3182,14884,1159,90.25,15006,12200,10492,1168.5,950,817,25,12,82,16,152,228,0
3183,14762.25,60.75,0.25,15552,12757.5,11056.5,64,52.5,45.5,0,128,128,17,83,89,0
3184,14520.25,14399.75,14280.25,14942,12170.5,10483.5,14818,12069.5,10396.5,16,236,36,217,83,145,1
3185,14280.25,14101,13924,13264.5,10516,8843,13098,10384,8732,33,40,22,64,112,100,1
3186,14161,15053.5,16002.25,12376,9639,7973,13156,10246.5,8475.5,64,232,56,161,51,137,1
3187,14762.25,546.75,20.25,13122,10327.5,8626.5,486,382.5,319.5,144,220,244,57,147,177,0
3188,15625,312.5,6.25,14125,11250,9500,282.5,225,190,225,186,140,164,184,144,1
3189,16256.25,16128.75,16002.25,14407.5,11475,9690,14294.5,11385,9614,225,186,140,164,184,144,0
3190,15376,372,9,14384,10416,9052,348,252,219,144,16,20,144,244,209,0
3191,16129,825.5,42.25,15875,11811,10414,812.5,604.5,533,9,105,10,201,202,68,0
3192,12.25,0,0,451.5,339.5,301,0,0,0,1,225,86,193,150,228,1
3193,30.25,687.5,15625,687.5,511.5,440,15625,11625,10000,9,105,16,201,16,0,1
3194,12.25,7,4,437.5,318.5,276.5,250,182,158,9,111,147,89,21,97,1
3195,16002.25,569.25,20.25,16445,12270.5,10373,585,436.5,369,4,66,164,193,18,68,0
3196,14884,15555,16256.25,16470,12078,10370,17212.5,12622.5,10837.5,49,53,211,73,223,57,1
3197,13806.25,14570,15376,15510,11280,9400,16368,11904,9920,16,128,64,0,0,0,0
3198,15006.25,15312.5,15625,15680,11147.5,9187.5,16000,11375,9375,0,128,128,89,169,249,0
3199,15750.25,0,0,15813,11169.5,8910.5,0,0,0,4,206,242,241,175,177,0
3200,16129,381,9,16510,11557,9398,390,273,222,4,54,148,89,78,100,1
3201,0,0,16002.25,0,0,0,16824.5,12017.5,9614,25,91,124,65,52,144,1
3202,1,117.5,13806.25,128,87,69,15040,10222.5,8107.5,0,128,128,145,115,153,1
3203,16002.25,14927,13924,14421,9234.5,6957.5,13452,8614,6490,196,130,126,209,175,209,0
3204,15252.25,15622.75,16002.25,13461.5,8398,5928,13788.5,8602,6072,105,244,112,16,192,0,1
3205,14762.25,364.5,9,13608,8626.5,6196.5,336,213,153,0,16,80,177,37,41,0
3206,13456,464,16,12992,8352,7424,448,288,256,0,128,0,64,0,0,0
3207,13456,870,56.25,13572,8932,8004,877.5,577.5,517.5,121,49,137,41,193,153,0
3208,13806.25,1292.5,121,15040,10340,9165,1408,968,858,0,0,0,64,208,196,1
3209,14161,1309,121,16660,11900,10710,1540,1100,990,144,176,56,16,40,164,1
3210,14884,732,36,18300,13420,12200,900,660,600,228,116,152,68,248,16,1
3211,15876,16002,16129,19152,14112,12600,19304,14224,12700,64,128,96,0,192,16,0
3212,1,123.5,15252.25,148,108,96,18278,13338,11856,144,112,128,144,128,0,1
3213,9,363,14641,429,312,267,17303,12584,10769,225,24,183,64,40,241,0
3214,1,118.5,14042.25,134,95,80,15879,11257.5,9480,36,186,224,65,176,0,0
3215,20.25,540,14400,558,382.5,306,14880,10200,8160,16,44,240,57,148,16,0
3216,42.25,809.25,15500.25,760.5,513.5,390,14566.5,9835.5,7470,121,27,108,97,132,16,1
3217,16,504,15876,464,312,236,14616,9828,7434,144,88,188,196,250,153,1
3218,16129,15621,15129,14351,9525,7112,13899,9225,6888,225,27,184,249,104,64,1
3219,15625,15687.5,15750.25,13375,8625,6000,13428.5,8659.5,6024,185,215,16,153,240,0,0
3220,0.25,2.25,20.25,54.5,35.5,25,490.5,319.5,225,105,59,74,177,222,196,1
3221,16,22,30.25,464,312,228,638,429,313.5,144,88,212,196,94,177,0
3222,14280.25,537.75,20.25,13981.5,9918.5,6692,526.5,373.5,252,121,239,152,233,40,64,0
3223,15376,62,0.25,15128,10912,7812,61,44,31.5,36,240,6,64,168,129,0
3224,15625,15375,15129,14875,10500,7750,14637,10332,7626,81,12,210,144,88,4,1
3225,14520.25,15122.75,15750.25,13496,9278.5,6868.5,14056,9663.5,7153.5,0,176,240,41,37,177,1
3226,13340.25,750.75,42.25,13167,9009,7161,741,507,403,196,188,156,196,228,4,1
3227,13689,994.5,72.25,14625,10413,8775,1062.5,756.5,637.5,9,117,159,241,19,249,0
3228,14762.25,60.75,0.25,15795,11421,9963,65,47,41,4,188,164,132,28,68,1
3229,15500.25,15251.25,15006.25,15687,11080.5,9960,15435,10902.5,9800,4,206,96,241,208,0,0
3230,16256.25,16192.5,16129,15172.5,10455,9307.5,15113,10414,9271,81,30,239,68,98,209,0
3231,25,0,0,620,440,380,0,0,0,16,160,208,64,32,144,0
3232,100,1185,14042.25,1190,830,690,14101.5,9835.5,8176.5,81,149,19,233,95,153,1
3233,90.25,1121,13924,1007,665,513,12508,8260,6372,228,252,92,36,196,100,1
3234,25,635,16129,495,320,220,12573,8128,5588,73,192,4,0,0,144,1
3235,6.25,12.5,25,260,172.5,117.5,520,345,235,64,8,24,153,171,161,0
3236,30.25,13.75,6.25,599.5,412.5,275,272.5,187.5,125,105,239,74,249,166,196,1
3237,90.25,1144.75,14520.25,1026,703,446.5,13014,8917,5663.5,144,56,212,100,150,161,0
3238,25,532.5,11342.25,440,305,220,9372,6496.5,4686,64,248,32,137,124,144,0
3239,42.25,702,11664,377,208,110.5,6264,3456,1836,36,64,218,0,32,33,0
3240,72.25,1041.25,15006.25,382.5,187,68,5512.5,2695,980,233,222,104,228,176,64,1
3241,100,1250,15625,440,220,90,5500,2750,1125,144,200,140,228,198,81,1
3242,64,40,25,296,136,48,185,85,30,89,117,222,33,102,36,1
3243,25,102.5,420.25,255,165,115,1045.5,676.5,471.5,41,147,149,65,247,17,0
3244,0.25,8,256,38,29,24,1216,928,768,144,56,64,36,224,0,1
3245,15625,312.5,6.25,10375,8125,6875,207.5,162.5,137.5,233,19,213,129,247,209,0
3246,15376,124,1,10044,7812,6572,81,63,53,161,239,197,129,11,249,0
3247,15252.25,494,16,10744.5,8274.5,6916,348,268,224,145,197,8,137,168,64,0
3248,15252.25,185.25,2.25,11485.5,8645,6916,139.5,105,84,201,110,88,36,80,64,1
3249,15006.25,15435,15876,11637.5,8330,6247.5,11970,8568,6426,65,60,237,16,140,41,1
3250,14400,180,2.25,11520,7800,5400,144,97.5,67.5,0,96,224,129,109,233,1
3251,14641,1089,81,12342,8470,5929,918,630,441,164,228,134,36,102,97,0
3252,14641,1391.5,132.25,14157,9801,6897,1345.5,931.5,655.5,121,5,13,161,9,177,1
3253,14884,488,16,15616,11224,8296,512,368,272,0,0,0,16,112,16,0
3254,15376,0,0,16120,11036,7316,0,0,0,4,50,246,241,131,153,0
3255,15625,187.5,2.25,16500,11375,7875,198,136.5,94.5,16,236,124,89,101,129,0
3256,15876,15813,15750.25,16632,11466,7938,16566,11420.5,7906.5,16,236,124,89,101,129,0
3257,15876,15246,14641,16002,10836,7308,15367,10406,7018,1,170,198,228,124,36,1
3258,15500.25,14815.5,14161,14566.5,9711,6100.5,13923,9282,5831,121,166,101,196,238,97,1
3259,14884,14823,14762.25,13298,8418,5246,13243.5,8383.5,5224.5,105,97,79,153,151,57,0
3260,14161,14934.5,15750.25,12257,7854,4641,12926.5,8283,4894.5,113,142,177,4,14,241,1
3261,13689,0,0,11817,7488,4446,0,0,0,217,64,254,0,128,164,0
3262,14762.25,303.75,6.25,12271.5,7897.5,4981.5,252.5,162.5,102.5,217,165,45,129,105,145,0
3263,14520.25,482,16,12652.5,8314.5,5422.5,420,276,180,17,77,117,153,33,233,0
3264,14161,416.5,12.25,12971,8806,6188,381.5,259,182,105,130,36,100,8,144,1
3265,13924,177,2.25,13216,9086,6490,168,115.5,82.5,0,176,16,41,139,209,1
3266,13924,177,2.25,12980,9204,6490,165,117,82.5,68,132,162,196,194,209,1
3267,14280.25,478,16,13384,9560,7050.5,448,320,236,0,0,208,0,112,153,0
3268,14762.25,546.75,20.25,14215.5,10327.5,7776,526.5,382.5,288,121,217,64,57,64,0,1
3269,15129,0,0,14883,10947,8364,0,0,0,49,17,36,241,164,16,0
3270,15750.25,15813,15876,14934.5,10542,8157.5,14994,10584,8190,81,12,55,144,84,129,0
3271,15252.25,61.75,0.25,14696.5,10374,8027.5,59.5,42,32.5,81,12,55,144,84,129,0
3272,14520.25,60.25,0.25,14460,10242.5,7832.5,60,42.5,32.5,64,216,120,57,149,129,1
3273,14280.25,0,0,14340,10277,7289.5,0,0,0,64,80,152,228,126,137,1
3274,13340.25,14668.5,16129,13860,9933,6814.5,15240,10922,7493,64,80,168,228,210,153,1
3275,12996,14535,16256.25,13566,9690,6498,15172.5,10837.5,7267.5,81,131,127,57,237,177,0
3276,12769,0,0,13447,9718,6215,0,0,0,81,250,145,228,122,209,1
3277,12656.25,14287.5,16129,13275,9562.5,6075,14986,10795,6858,100,46,228,57,238,100,0
3278,11772.25,108.5,1,12694.5,9114,5750.5,117,84,53,121,100,57,144,100,249,0
3279,12656.25,450,16,13612.5,9787.5,6637.5,484,348,236,49,31,227,145,13,153,0
3280,14042.25,118.5,1,14812.5,10783.5,7584,125,91,64,9,111,64,89,192,0,1
3281,15252.25,15375.75,15500.25,15190.5,10868,8151,15313.5,10956,8217,25,72,182,64,176,4,1
3282,15750.25,15499.25,15252.25,14809,10416.5,7906.5,14573,10250.5,7780.5,100,66,10,233,109,129,1
3283,16002.25,16002.25,16002.25,14421,9867,7843,14421,9867,7843,196,188,156,196,228,4,0
3284,16129,254,4,14605,10033,8255,230,158,130,169,125,51,97,15,129,1
3285,16002.25,379.5,9,14800.5,10246.5,8728.5,351,243,207,121,5,137,161,213,153,0
3286,14161,416.5,12.25,14637,10234,7973,430.5,301,234.5,25,82,49,228,130,137,0
3287,14641,484,16,15246,10769,8470,504,356,280,4,206,116,241,86,36,0
3288,15006.25,857.5,49,16047.5,11515,9187.5,917,658,525,9,26,97,132,138,249,1
3289,15750.25,878.5,49,17319,12926.5,10542,966,721,588,100,134,72,113,204,144,1
3290,0,0,4,0,0,0,286,216,178,225,84,183,144,140,241,1
3291,6.25,312.5,15625,352.5,270,227.5,17625,13500,11375,169,124,31,144,100,89,0
3292,9,366,14884,402,309,255,16348,12566,10370,36,234,126,113,51,57,1
3293,16,506,16002.25,504,388,324,15939,12270.5,10246.5,4,190,222,193,177,161,0
3294,4,3,2.25,260,202,170,195,151.5,127.5,4,74,42,217,137,57,0
3295,9,0,0,384,300,258,0,0,0,0,0,0,16,152,228,0
3296,6.25,5,4,317.5,252.5,215,254,202,172,1,27,170,217,238,228,1
3297,25,12.5,6.25,640,525,455,320,262.5,227.5,0,128,128,17,83,89,1
3298,30.25,0,0,715,588.5,511.5,0,0,0,4,86,58,185,223,201,1
3299,42.25,815.75,15750.25,832,689,598,16064,13303,11546,0,0,0,228,24,16,0
3300,42.25,806,15376,806,663,578.5,15376,12648,11036,16,104,28,164,118,241,1
3301,49,0,0,833,679,588,0,0,0,81,23,12,193,212,144,0
3302,20.25,537.75,14280.25,567,454.5,423,15057,12069.5,11233,4,182,68,217,22,132,0
3303,42.25,734.5,12769,669.5,513.5,448.5,11639,8927,7797,113,201,195,97,75,153,0
3304,100,1230,15129,960,720,600,11808,8856,7380,0,0,128,64,224,16,1
3305,182.25,1593,13924,1255.5,945,729,10974,8260,6372,201,110,158,36,196,100,1
3306,196,1687,14520.25,1064,742,490,9158,6386.5,4217.5,144,188,100,249,63,201,1
3307,100,100,100,800,550,350,800,550,350,0,48,240,209,133,201,0
3308,30.25,57.75,110.25,533.5,401.5,269.5,1018.5,766.5,514.5,193,169,145,209,249,97,1
3309,0.25,1.75,12.25,50.5,38.5,26.5,353.5,269.5,185.5,217,97,233,41,241,249,0
3310,15750.25,15813,15876,13052,10040,7028,13104,10080,7056,64,128,192,0,128,64,0
3311,0.25,61,14884,49,36,24.5,11956,8784,5978,132,144,194,64,200,97,0
3312,9,379.5,16002.25,282,201,144,11891,8475.5,6072,132,154,160,137,144,0,1
3313,25,0,0,475,340,255,0,0,0,65,60,237,16,140,41,1
3314,20.25,571.5,16129,423,297,234,11938,8382,6604,132,60,24,4,104,144,1
3315,12.25,15.75,20.25,325.5,227.5,189,418.5,292.5,243,201,157,158,129,182,100,0
3316,0,0,121,0,0,0,1133,814,726,113,198,142,100,20,4,1
3317,16002.25,1265,100,14800.5,10879,10246.5,1170,860,810,121,78,5,228,54,161,0
3318,6.25,12.5,25,307.5,235,200,615,470,400,25,42,112,132,96,0,0
3319,20.25,0,0,567,436.5,373.5,0,0,0,4,190,218,193,115,233,0
3320,42.25,776.75,14280.25,799.5,611,520,14698.5,11233,9560,25,42,112,132,96,0,1
3321,42.25,728,12544,708.5,526.5,435.5,12208,9072,7504,105,125,135,161,51,137,1
3322,12.25,388.5,12321,315,217,175,9990,6882,5550,164,204,148,4,28,196,1
3323,1,117,13689,73,47,34,8541,5499,3978,209,103,178,161,62,132,0
3324,16002.25,15812.5,15625,8475.5,5186.5,3542,8375,5125,3500,137,187,84,145,124,16,1
3325,15625,250,4,8125,5250,3500,130,84,56,129,170,28,228,152,16,0
3326,15376,15624,15876,8680,5704,4216,8820,5796,4284,36,148,76,68,28,132,0
3327,15376,248,4,7440,4712,3100,120,76,50,16,232,220,164,182,113,0
3328,15500.25,1431.75,132.25,8964,6225,4606.5,828,575,425.5,64,16,104,196,58,89,1
3329,15625,312.5,6.25,10125,7750,6000,202.5,155,120,161,158,48,4,160,0,1
3330,16002.25,0,0,9614,7084,5692.5,0,0,0,144,160,92,64,216,233,1
3331,16256.25,701.25,30.25,10455,7905,6502.5,451,341,280.5,68,220,86,4,90,41,0
3332,0,0,15376,0,0,0,10540,8308,6820,57,63,67,137,101,209,1
3333,0.25,61,14884,36,27,21,8784,6588,5124,64,48,208,100,220,228,0
3334,16002.25,569.25,20.25,9234.5,6957.5,5439.5,328.5,247.5,193.5,209,175,67,209,61,57,0
3335,30.25,41.25,56.25,445.5,346.5,280.5,607.5,472.5,382.5,161,239,35,129,141,41,0
3336,121,33,9,968,770,638,264,210,174,64,16,240,36,220,36,1
3337,49,861,15129,609,483,399,10701,8487,7011,145,115,95,153,93,177,1
3338,15750.25,14809,13924,9789,7530,6024,9204,7080,5664,196,72,160,16,64,0,1
3339,14400,14400,14400,8280,5880,4560,8280,5880,4560,153,53,62,97,70,164,0
3340,15129,15375,15625,7872,5412,4059,8000,5500,4125,0,0,64,144,172,65,1
3341,0,0,15750.25,0,0,0,7906.5,5396.5,4016,129,149,224,57,96,0,0
3342,14161,238,4,7021,4641,3332,118,78,56,153,253,116,241,68,16,0
3343,14280.25,836.5,49,8126,5497,4182.5,476,322,245,16,56,76,68,74,201,0
3344,14280.25,179.25,2.25,8843,6214,4899.5,111,78,61.5,100,8,218,144,84,145,1
3345,14042.25,14634.75,15252.25,8413.5,5806.5,4503,8768.5,6051.5,4693,177,151,138,97,70,164,1
3346,13806.25,14922.5,16129,7637.5,5052.5,3760,8255,5461,4064,129,235,32,57,96,0,1
3347,13689,1053,81,8073,5499,4212,621,423,324,153,171,180,161,156,16,0
3348,13924,1593,182.25,9912,7080,5900,1134,810,675,144,176,104,16,184,196,1
3349,14280.25,537.75,20.25,11591.5,8723.5,7528.5,436.5,328.5,283.5,193,169,223,209,247,129,0
3350,15006.25,15251.25,15500.25,11147.5,8942.5,6247.5,11329.5,9088.5,6349.5,89,243,33,209,139,41,0
3351,15750.25,15750.25,15750.25,11044,8785,6024,11044,8785,6024,64,16,128,36,32,0,0
3352,16129,15811.5,15500.25,10922,8636,5842,10707,8466,5727,228,216,116,16,56,68,1
3353,15129,14637,14161,9840,7626,5166,9520,7378,4998,0,96,32,4,44,228,1
