,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
3951,16256.25,63.75,0.25,2932.5,9562.5,1147.5,11.5,37.5,4.5,17,189,207,249,163,81,1
3952,0,0,1,0,0,0,25,77,11,113,133,19,41,79,121,1
3953,0,0,0,0,0,0,0,0,0,113,133,19,41,79,121,1
3954,0,0,0,0,0,0,0,0,0,113,133,19,41,79,121,1
3955,0,0,0,0,0,0,0,0,0,113,133,19,41,79,121,1
3956,0,0,0,0,0,0,0,0,0,113,133,19,41,79,121,1
3957,0,0,0,0,0,0,0,0,0,113,133,19,41,79,121,1
3958,0,0,0,0,0,0,0,0,0,113,133,19,41,79,121,1
3959,0,0,2.25,0,0,0,37.5,115.5,16.5,113,133,19,41,79,121,1
3960,0.25,0.75,2.25,13.5,40,5,40.5,120,15,217,112,14,0,32,100,1
3961,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3962,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3963,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3964,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3965,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3966,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3967,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3968,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3969,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3970,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3971,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3972,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3973,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3974,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3975,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3976,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3977,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3978,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3979,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3980,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3981,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3982,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3983,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3984,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3985,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3986,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3987,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3988,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3989,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3990,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3991,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3992,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3993,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3994,0.25,0,0,13.5,40,5,0,0,0,217,112,14,0,32,100,1
3995,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
3996,16256.25,0,0,3442.5,10200,1275,0,0,0,217,112,14,0,32,100,1
3997,16256.25,0,0,3442.5,10200,1275,0,0,0,217,112,14,0,32,100,1
3998,16129,0,0,3429,10160,1270,0,0,0,217,112,14,0,32,100,1
3999,16129,16129,16129,3429,10160,1270,3429,10160,1270,217,112,14,0,32,100,1
4000,16256.25,16192.5,16129,3187.5,9945,1020,3175,9906,1016,113,158,200,196,112,64,1
4001,16256.25,0,0,3187.5,9945,1020,0,0,0,113,158,200,196,112,64,1
4002,16256.25,0,0,3187.5,9945,1020,0,0,0,113,158,200,196,112,64,1
4003,16256.25,0,0,3187.5,9945,1020,0,0,0,113,158,200,196,112,64,1
4004,16256.25,0,0,3187.5,9945,1020,0,0,0,113,158,200,196,112,64,1
4005,16256.25,0,0,3187.5,9945,1020,0,0,0,113,158,200,196,112,64,1
4006,16256.25,0,0,3187.5,9945,1020,0,0,0,113,158,200,196,112,64,1
4007,16256.25,63.75,0.25,3187.5,9945,1020,12.5,39,4,113,158,200,196,112,64,1
4008,16256.25,63.75,0.25,3697.5,9945,1657.5,14.5,39,6.5,73,214,121,196,246,169,1
4009,16256.25,0,0,3697.5,9945,1657.5,0,0,0,73,214,121,196,246,169,1
4010,16129,0,0,3683,9906,1651,0,0,0,73,214,121,196,246,169,1
4011,0,0,0,0,0,0,0,0,0,73,214,121,196,246,169,1
4012,0,0,0,0,0,0,0,0,0,73,214,121,196,246,169,1
4013,0,0,0,0,0,0,0,0,0,193,83,116,41,156,144,1
4014,0,0,0,0,0,0,0,0,0,193,83,116,41,156,144,1
4015,0.25,0,0,16,38.5,5,0,0,0,0,160,64,41,2,100,1
4016,1,1,1,32,77,10,32,77,10,0,160,64,41,2,100,1
4017,16129,127,1,4445,9906,1143,35,78,9,201,170,59,196,190,81,1
4018,16129,63.5,0.25,4445,9906,1143,17.5,39,4.5,201,170,59,196,190,81,1
4019,0,0,0.25,0,0,0,18,39.5,5,16,28,104,97,22,100,1
4020,0.25,0,0,19,39.5,4.5,0,0,0,164,186,86,97,199,81,1
4021,0.25,0.25,0.25,19,39.5,4.5,19,39.5,4.5,164,186,86,97,199,81,1
4022,15876,63,0.25,4914,10080,1260,19.5,40,5,241,48,134,0,32,100,1
4023,15500.25,0,0,4855.5,9960,1245,0,0,0,241,48,134,0,32,100,1
4024,0.25,0.25,0.25,20,40.5,1.5,20,40.5,1.5,64,168,120,161,243,9,1
4025,16002.25,189.75,2.25,5439.5,10246.5,506,64.5,121.5,6,57,155,172,161,68,16,1
4026,15876,252,4,5544,10458,504,88,166,8,144,68,176,233,76,16,1
4027,15500.25,373.5,9,5851.5,10458,747,141,252,18,161,108,26,144,248,36,1
4028,15876,504,16,6426,11088,1260,204,352,40,41,136,254,64,112,100,1
4029,16129,508,16,7239,11684,1524,228,368,48,177,124,172,16,80,144,1
4030,16002.25,316.25,6.25,7843,12017.5,2024,155,237.5,40,4,2,224,65,240,0,1
4031,15750.25,313.75,6.25,8157.5,12048,2008,162.5,240,40,129,96,16,0,0,0,1
4032,15750.25,439.25,12.25,8785,12424.5,2384.5,245,346.5,66.5,36,18,50,73,89,105,1
4033,16002.25,379.5,9,9614,12776.5,2530,228,303,60,144,252,240,217,228,144,1
4034,15876,315,6.25,10080,12978,2898,200,257.5,57.5,0,48,48,113,65,17,1
4035,16002.25,189.75,2.25,10499.5,13282.5,2909.5,124.5,157.5,34.5,233,11,117,17,111,17,1
4036,16002.25,189.75,2.25,10626,13409,3036,126,159,36,144,200,224,228,240,64,1
4037,15750.25,502,16,11169.5,13554,3263,356,432,104,241,140,10,144,248,164,1
4038,15876,756,36,11970,14364,4032,570,684,192,65,78,224,196,64,0,1
4039,15750.25,439.25,12.25,12675.5,14934.5,4643.5,353.5,416.5,129.5,217,243,153,81,51,89,1
4040,15252.25,308.75,6.25,12473.5,15067,3581.5,252.5,305,72.5,217,34,113,36,210,73,1
4041,15500.25,498,16,13072.5,15687,4108.5,420,504,132,17,174,137,4,62,65,1
4042,15876,378,9,13860,16506,4536,330,393,108,68,74,120,9,108,16,1
4043,15750.25,251,4,14056,16691.5,4769,224,266,76,0,48,160,25,190,164,1
4044,15376,248,4,14260,16740,4712,230,270,76,169,165,18,49,10,164,1
4045,15252.25,432.25,12.25,14449.5,16919.5,4940,409.5,479.5,140,121,157,72,81,104,64,1
4046,15500.25,560.25,20.25,15189,17679,5353.5,549,639,193.5,36,172,126,196,218,57,1
4047,16002.25,126.5,1,15939,18469,5945.5,126,146,47,4,220,34,68,206,161,1
4048,15750.25,15938.5,16129,15436.5,18072,5396.5,15621,18288,5461,25,48,169,0,48,57,1
4049,15876,63,0.25,15624,18270,5292,62,72.5,21,16,60,88,33,202,228,1
4050,15500.25,124.5,1,15562.5,18177,5353.5,125,146,43,9,74,255,68,134,57,1
4051,15500.25,186.75,2.25,15687,18301.5,5229,189,220.5,63,4,90,172,105,30,228,1
4052,15625,312.5,6.25,16000,18625,5500,320,372.5,110,0,128,0,185,156,144,1
4053,15750.25,251,4,16315,19076,5522,260,304,88,4,48,88,64,32,144,1
4054,16002.25,126.5,1,16571.5,19354.5,5692.5,131,153,45,9,75,7,113,229,233,1
4055,16002.25,0,0,16698,19481,5819,0,0,0,16,104,184,164,172,68,1
4056,15750.25,0,0,16942.5,18825,6902.5,0,0,0,49,26,1,228,58,209,1
4057,0,0,1,0,0,0,136,151,56,64,56,192,17,8,64,1
4058,9,382.5,16256.25,408,456,162,17340,19380,6885,64,192,176,64,16,100,1
4059,16,506,16002.25,540,604,208,17077.5,19101.5,6578,49,161,108,17,172,144,1
4060,9,379.5,16002.25,399,453,147,16824.5,19101.5,6198.5,25,115,117,17,231,97,1
4061,2.25,189,15876,196.5,223.5,70.5,16506,18774,5922,9,63,13,185,91,161,1
4062,4,252,15876,258,294,90,16254,18522,5670,1,19,173,105,215,233,1
4063,9,369,15129,375,438,129,15375,17958,5289,9,74,255,68,134,57,1
4064,0.25,61,14884,58,68.5,18,14152,16714,4392,144,20,80,81,68,16,1
4065,0.25,61.75,15252.25,55.5,66.5,17.5,13708.5,16425.5,4322.5,33,171,45,25,47,201,1
4066,4,247,15252.25,212,254,68,13091,15684.5,4199,228,150,20,1,222,132,1
4067,12.25,435.75,15500.25,353.5,434,119,12574.5,15438,4233,217,236,106,16,120,132,1
4068,12.25,434,15376,343,420,122.5,12152,14880,4340,132,240,102,64,104,201,1
4069,16,486,14762.25,368,456,128,11178,13851,3888,16,248,128,196,64,0,1
4070,20.25,546.75,14762.25,382.5,477,121.5,10327.5,12879,3280.5,57,50,247,228,46,217,1
4071,20.25,553.5,15129,360,454.5,108,9840,12423,2952,0,144,128,217,120,64,1
4072,16,490,15006.25,300,380,96,9187.5,11637.5,2940,249,213,8,65,232,64,1
4073,12.25,421.75,14520.25,238,308,66.5,8194,10604,2289.5,16,96,12,64,136,105,1
4074,1,120.5,14520.25,59,78,14,7109.5,9399,1687,153,250,58,196,68,196,1
4075,0.25,62,15376,26,36,5.5,6448,8928,1364,144,160,60,64,24,121,1
4076,0,0,16002.25,0,0,0,6325,8728.5,1771,196,122,188,153,198,196,1
4077,0,0,16002.25,0,0,0,6072,8602,2403.5,0,192,144,16,12,105,1
4078,1,126.5,16002.25,46,65,20,5819,8222.5,2530,68,174,152,129,20,144,1
4079,1,125,15625,43,64,25,5375,8000,3125,57,192,51,0,64,113,1
4080,2.25,186,15376,55.5,88.5,31.5,4588,7316,2604,89,135,9,153,215,185,1
4081,4,251,15750.25,70,112,46,4392.5,7028,2886.5,201,168,37,64,8,17,1
4082,0.25,63.25,16002.25,15.5,27.5,10.5,3921.5,6957.5,2656.5,193,169,139,209,131,185,1
4083,0.25,63.75,16256.25,15,27,10,3825,6885,2550,132,84,88,100,56,144,1
4084,0.25,63.75,16256.25,14,27,9.5,3570,6885,2422.5,16,232,20,100,2,105,1
4085,0.25,0,0,13.5,26.5,9,0,0,0,217,151,230,249,186,68,1
4086,0.25,0.25,0.25,14,27,8.5,14,27,8.5,16,232,220,100,150,33,1
4087,0,0,15500.25,0,0,0,3361.5,6847.5,2116.5,217,205,203,209,167,33,1
4088,16129,15811.5,15500.25,2413,6096,2159,2365.5,5976,2116.5,105,144,67,0,48,33,1
4089,16129,63.5,0.25,2413,6096,2159,9.5,24,8.5,105,144,67,0,48,33,1
4090,0,0,0.25,0,0,0,9.5,24.5,7.5,105,163,29,97,223,225,1
4091,1,0.5,0.25,19,50,16,9.5,25,8,105,182,48,196,32,0,1
4092,0,0,0,0,0,0,0,0,0,105,201,10,41,202,196,1
4093,16256.25,0,0,2422.5,6502.5,1530,0,0,0,105,201,228,41,100,144,1
4094,15876,63,0.25,2142,6678,1134,8.5,26.5,4.5,33,133,153,249,221,81,1
4095,15750.25,251,4,2259,6777,1004,36,108,16,68,204,144,100,176,64,1
4096,15625,562.5,20.25,2625,7375,1000,94.5,265.5,36,185,215,168,153,216,64,1
4097,16129,698.5,30.25,3175,8255,1524,137.5,357.5,66,113,89,44,129,12,144,1
4098,1,3,9,30,71,13,90,213,39,132,82,134,177,155,169,1
4099,1,0,0,29,73,12,0,0,0,73,69,92,209,108,144,1
4100,16256.25,16128.75,16002.25,3570,9307.5,1020,3542,9234.5,1012,16,252,224,209,72,64,1
4101,16002.25,16002.25,16002.25,3289,8981.5,506,3289,8981.5,506,164,54,104,177,28,16,1
4102,16002.25,63.25,0.25,3289,8981.5,253,13,35.5,1,164,54,52,177,142,4,1
4103,16129,444.5,12.25,3302,9271,381,91,255.5,10.5,164,106,78,209,219,9,1
4104,0,0,12.25,0,0,0,108.5,266,73.5,193,52,139,144,60,185,1
4105,1,0.5,0.25,32,77,20,16,38.5,10,0,160,128,41,4,144,1
4106,2.25,0,0,46.5,118.5,28.5,0,0,0,193,145,77,97,221,105,1
4107,1,0.5,0.25,30,80,17,15,40,8.5,132,96,254,0,80,33,1
4108,0.25,63.75,16256.25,14.5,41,7,3697.5,10455,1785,73,74,150,68,124,196,1
4109,1,126.5,16002.25,25,81,10,3162.5,10246.5,1265,113,233,250,161,42,100,1
4110,0.25,63.25,16002.25,11.5,40.5,3.5,2909.5,10246.5,885.5,17,71,161,161,55,49,1
4111,16256.25,63.75,0.25,2805,10200,510,11,40,2,228,224,88,0,64,16,1
4112,0,0,2.25,0,0,0,37.5,124.5,10.5,113,27,175,233,69,49,1
4113,0.25,0.25,0.25,13,41,3.5,13,41,3.5,164,84,182,68,62,49,1
4114,0.25,0.25,0.25,14.5,40.5,4.5,14.5,40.5,4.5,73,45,5,161,217,81,1
4115,0.25,0.5,1,16.5,39.5,7,33,79,14,65,47,206,97,82,196,1
4116,0,0,6.25,0,0,0,92.5,197.5,40,89,107,80,97,240,0,0
4117,16256.25,318.75,6.25,5227.5,10327.5,2677.5,102.5,202.5,52.5,145,249,93,161,165,185,1
4118,16129,254,4,5588,10414,3175,88,164,50,144,24,76,68,2,113,1
4119,16002.25,63.25,0.25,6072,10499.5,3668.5,24,41.5,14.5,0,144,112,233,103,73,1
4120,16129,16002,15876,5969,10414,3302,5922,10332,3276,161,14,198,68,84,164,1
4121,15876,15813,15750.25,5544,9954,3150,5522,9914.5,3137.5,144,148,76,97,183,113,0
4122,16002.25,15875.75,15750.25,5313,9740.5,2909.5,5271,9663.5,2886.5,228,162,198,41,235,17,1
4123,15876,15813,15750.25,5166,9198,2898,5145.5,9161.5,2886.5,145,177,175,209,143,17,1
4124,15625,15687.5,15750.25,5125,8750,2750,5145.5,8785,2761,145,54,134,36,4,228,1
4125,15500.25,15189,14884,4731,8092.5,2739,4636,7930,2684,164,166,68,129,150,228,0
4126,15625,15125,14641,3875,7000,2000,3751,6776,1936,193,200,240,64,128,0,1
4127,15252.25,15128.75,15006.25,3334.5,6051.5,1605.5,3307.5,6002.5,1592.5,217,43,95,97,125,169,1
4128,15750.25,15499.25,15252.25,2886.5,5271,1506,2840.5,5187,1482,17,198,20,228,248,144,1
4129,15750.25,15687.5,15625,2635.5,4643.5,1255,2625,4625,1250,185,9,210,89,114,100,0
4130,16002.25,16002.25,16002.25,2403.5,4174.5,1265,2403.5,4174.5,1265,105,115,190,65,74,100,1
4131,0,0,0.25,0,0,0,10,16,6,144,128,240,0,128,144,1
4132,0.25,63.75,16256.25,11.5,16,7.5,2932.5,4080,1912.5,17,224,89,0,224,225,1
4133,0,0,15750.25,0,0,0,2761,3765,1882.5,228,148,74,132,194,225,0
4134,0,0,15625,0,0,0,2500,3250,1750,144,8,24,164,108,196,1
4135,16256.25,63.75,0.25,2167.5,2932.5,1402.5,8.5,11.5,5.5,33,135,187,17,253,121,1
4136,0.25,1.75,12.25,10.5,14,5,73.5,98,35,185,76,210,16,24,100,1
4137,0.25,1,4,11.5,15,7,46,60,28,17,178,66,132,164,196,0
4138,0.25,63.75,16256.25,12,15.5,7.5,3060,3952.5,1912.5,64,232,104,193,209,225,1
4139,1,126.5,16002.25,22,30,15,2783,3795,1897.5,228,148,74,132,194,225,1
4140,1,127.5,16256.25,18,29,15,2295,3697.5,1912.5,68,10,14,73,179,225,1
4141,2.25,3,4,27,45,24,36,60,32,68,28,32,132,224,0,0
4142,2.25,6,16,30,51,31.5,80,136,84,144,168,164,132,202,185,1
4143,2.25,2.25,2.25,33,58.5,34.5,33,58.5,34.5,228,90,250,241,129,17,1
4144,15750.25,439.25,12.25,2510,4894.5,2510,70,136.5,70,144,12,144,241,12,144,1
4145,16129,1079.5,72.25,3429,6223,3302,229.5,416.5,221,217,43,190,97,250,164,0
4146,16129,571.5,20.25,4318,7493,3810,153,265.5,135,132,214,252,153,234,132,1
4147,16129,15938.5,15750.25,4191,7620,3429,4141.5,7530,3388.5,65,188,123,16,84,217,1
4148,16256.25,15873.75,15500.25,3315,7267.5,2040,3237,7096.5,1992,164,202,160,177,144,0,1
4149,16256.25,191.25,2.25,3187.5,7140,1530,37.5,84,18,113,120,44,64,160,144,0
4150,4,13,42.25,58,124,30,188.5,403,97.5,73,6,179,4,162,225,1
4151,9,13.5,20.25,108,210,60,162,315,90,16,216,208,36,120,144,1
4152,4,5,6.25,82,136,54,102.5,170,67.5,145,228,83,16,44,217,1
4153,0.25,1.75,12.25,22.5,36,15.5,157.5,252,108.5,233,168,115,64,184,193,0
4154,16002.25,16002.25,16002.25,6072,9487.5,4301,6072,9487.5,4301,0,16,96,249,246,132,1
4155,15252.25,14820,14400,5310.5,8521.5,3705,5160,8280,3600,57,151,10,153,22,132,1
4156,15129,14637,14161,4059,7257,2460,3927,7021,2380,65,155,148,153,156,144,1
4157,15750.25,15311,14884,3012,6275,1631.5,2928,6100,1586,64,176,56,196,138,169,0
4158,1,125.5,15750.25,20,46,9,2510,5773,1129.5,144,152,180,68,158,81,1
4159,20.25,4.5,1,94.5,202.5,49.5,21,45,11,185,177,231,233,239,121,1
4160,2.25,2.25,2.25,36,72,21,36,72,21,64,128,80,0,160,196,1
4161,2.25,190.5,16129,34.5,70.5,22.5,2921,5969,1905,17,57,89,161,193,225,0
4162,0.25,62.75,15750.25,10.5,22.5,6.5,2635.5,5647.5,1631.5,185,177,17,233,73,169,1
4163,16002.25,16002.25,16002.25,2403.5,5313,1644.5,2403.5,5313,1644.5,105,30,247,228,34,169,1
4164,16002.25,0,0,2403.5,5313,1644.5,0,0,0,105,30,247,228,34,169,1
4165,16002.25,63.25,0.25,2403.5,5313,1644.5,9.5,21,6.5,105,30,247,228,34,169,0
4166,16129,63.5,0.25,2540,5461,1905,10,21.5,7.5,144,92,44,57,133,225,1
4167,16129,16002,15876,2540,5461,1905,2520,5418,1890,144,92,44,57,133,225,1
4168,16256.25,16192.5,16129,3060,4080,2422.5,3048,4064,2413,64,0,200,0,96,105,1
4169,1,2.5,6.25,26,34,21,65,85,52.5,164,116,34,132,202,185,0
4170,6.25,6.25,6.25,72.5,92.5,60,72.5,92.5,60,73,49,184,89,120,64,1
4171,6.25,2.5,1,77.5,97.5,65,31,39,26,193,185,38,241,246,164,1
4172,2.25,191.25,16256.25,46.5,58.5,39,3952.5,4972.5,3315,193,185,38,241,246,164,1
4173,0,0,16002.25,0,0,0,3795,4807,3162.5,132,116,238,164,182,113,0
4174,1,125.5,15750.25,26,37,23,3263,4643.5,2886.5,164,194,86,89,83,17,1
4175,6.25,316.25,16002.25,60,87.5,47.5,3036,4427.5,2403.5,64,72,200,201,153,105,1
4176,16256.25,16192.5,16129,3060,4462.5,2422.5,3048,4445,2413,64,72,200,201,153,105,1
4177,16256.25,15937.5,15625,2805,4207.5,2167.5,2750,4125,2125,228,214,118,65,49,33,0
4178,0.25,62.25,15500.25,9,14.5,6.5,2241,3610.5,1618.5,68,10,234,73,121,169,1
4179,2.25,189.75,16002.25,22.5,39,15,1897.5,3289,1265,225,134,150,164,4,100,1
4180,2.25,2.25,2.25,22.5,39,15,22.5,39,15,225,134,150,164,4,100,1
4181,4,7,12.25,36,58,26,63,101.5,45.5,68,10,234,73,121,169,0
4182,6.25,7.5,9,55,82.5,42.5,66,99,51,228,214,118,65,49,33,1
4183,9,4.5,2.25,72,105,57,36,52.5,28.5,64,72,200,201,153,105,1
4184,16256.25,573.75,20.25,1912.5,5355,1402.5,67.5,189,49.5,225,118,165,228,206,121,1
4185,6.25,12.5,25,57.5,125,47.5,115,250,95,17,126,181,196,182,105,0
4186,4,253,16002.25,50,104,42,3162.5,6578,2656.5,113,20,13,144,68,185,1
4187,16129,16129,16129,2413,6096,2159,2413,6096,2159,105,144,67,0,48,33,1
4188,16256.25,637.5,25,2677.5,6502.5,2167.5,105,255,85,185,47,101,41,99,33,1
4189,16,2,0.25,112,232,96,14,29,12,16,88,160,36,112,64,1
4190,4,237,14042.25,42,106,32,2488.5,6280.5,1896,185,89,80,249,80,0,1
4191,15625,15187.5,14762.25,1000,5000,375,972,4860,364.5,64,64,24,64,120,9,1
4192,15252.25,679.25,30.25,864.5,5187,247,38.5,231,11,49,38,14,228,84,4,0
4193,12.25,26.25,56.25,63,185.5,45.5,135,397.5,97.5,68,186,234,249,177,169,1
4194,72.25,1071,15876,170,484.5,119,2520,7182,1764,144,116,24,177,30,196,1
4195,9,369,15129,36,147,18,1476,6027,738,144,76,72,97,38,36,1
4196,15876,378,9,1386,6048,504,33,144,12,121,16,44,0,192,16,1
4197,15876,756,36,2394,7056,1512,114,336,72,105,40,228,64,160,144,1
4198,16002.25,16128.75,16256.25,2656.5,7590,1897.5,2677.5,7650,1912.5,185,236,59,16,132,225,1
4199,15625,62.5,0.25,2000,6875,1250,8,27.5,5,0,112,160,209,38,100,1
4200,9,12,16,90,177,15,120,236,20,132,234,150,153,39,25,1
4201,16129,317.5,6.25,4191,7747,381,82.5,152.5,7.5,65,221,99,137,183,9,1
4202,0.25,3.75,56.25,18.5,32.5,2,277.5,487.5,30,89,101,148,129,4,16,1
4203,49,129.5,342.25,343,546,77,906.5,1443,203.5,97,238,27,196,90,121,1
4204,64,184,529,592,832,240,1702,2392,690,100,16,172,64,48,132,1
4205,4,18,81,192,250,90,864,1125,405,0,224,224,9,249,233,1
4206,15876,14994,14161,11718,15498,4662,11067,14637,4403,201,175,113,25,199,89,1
4207,16129,15811.5,15500.25,10160,13716,2667,9960,13446,2614.5,0,192,144,144,220,185,1
4208,13456,14036,14641,10092,13456,3016,10527,14036,3146,145,108,214,144,200,164,1
4209,14161,13090,12100,7854,11186,833,7260,10340,770,4,60,206,132,146,49,1
4210,12.25,425.25,14762.25,185.5,273,0,6439.5,9477,0,249,38,0,196,0,0,1
4211,132.25,46,16,632.5,908.5,11.5,220,316,4,209,249,55,97,79,1,1
4212,6.25,7.5,9,155,210,30,186,252,36,4,88,232,144,240,144,1
4213,13572.25,14562.5,15625,7106.5,9553,1980.5,7625,10250,2125,137,138,13,68,114,33,1
4214,14042.25,14694,15376,6636,9006,1777.5,6944,9424,1860,64,160,72,144,116,225,1
4215,36,753,15750.25,318,438,84,6651.5,9161.5,1757,249,29,230,209,254,196,1
4216,15750.25,15875.75,16002.25,6651.5,8910.5,1380.5,6704.5,8981.5,1391.5,249,179,71,177,13,121,1
4217,2.25,189.75,16002.25,78,105,15,6578,8855,1265,144,56,8,36,188,100,1
4218,12321,499.5,20.25,5550,7548,888,225,306,36,196,72,144,16,32,64,0
4219,13110.25,458,16,6870,8931,2290,240,312,80,16,72,176,196,24,144,1
4220,15876,14238,12769,7434,9324,2142,6667,8362,1921,153,14,235,100,234,33,1
4221,0.25,58.25,13572.25,15.5,23,0,3611.5,5359,0,193,146,0,68,0,0,1
4222,100,255,650.25,360,510,0,918,1300.5,0,16,44,0,41,0,0,1
4223,110.25,299.25,812.25,882,1018.5,462,2394,2764.5,1254,144,212,112,193,172,144,0
4224,16002.25,1265,100,11891,13535.5,6831,940,1070,540,132,74,212,185,146,100,1
4225,15129,15375,15625,13038,14268,8118,13250,14500,8250,228,8,84,144,232,4,1
4226,14280.25,14160.75,14042.25,10755,11950,5975,10665,11850,5925,164,40,148,16,136,196,1
4227,4,12,36,176,192,98,528,576,294,64,0,216,0,96,97,1
4228,342.25,2247.75,14762.25,1905.5,2053.5,1184,12514.5,13486.5,7776,113,169,192,33,192,0,1
4229,324,1791,9900.25,1350,1494,648,7462.5,8258.5,3582,249,81,140,233,172,16,0
4230,72.25,1037,14884,399.5,459,85,5734,6588,1220,161,234,214,100,28,100,0
4231,49,63,81,448,497,189,576,639,243,0,192,192,177,125,217,0
4232,90.25,1159,14884,617.5,684,266,7930,8784,3416,129,72,28,64,224,16,1
4233,9,354,13924,150,177,48,5900,6962,1888,196,134,32,153,176,0,1
4234,14762.25,0,0,5103,6439.5,1215,0,0,0,228,178,164,249,18,100,1
4235,13572.25,349.5,9,5242.5,7223,2097,135,186,54,233,230,42,4,92,68,1
4236,14400,14820,15252.25,4920,7440,2280,5063.5,7657,2346.5,145,238,11,4,154,105,1
4237,15876,0,0,3654,7056,1386,0,0,0,73,88,63,64,104,121,0
4238,0.25,6.5,169,17,32.5,10.5,442,845,273,132,162,202,129,85,185,0
4239,16129,254,4,5969,10795,4826,94,170,76,161,155,250,57,158,164,0
4240,14641,14641,14641,3872,8712,2662,3872,8712,2662,0,0,192,64,48,228,1
4241,0.25,63.75,16256.25,15,36.5,10,3825,9307.5,2550,132,142,88,209,180,144,1
4242,12.25,0,0,105,255.5,59.5,0,0,0,132,142,254,209,217,33,1
4243,0,0,0,0,0,0,0,0,0,132,172,194,100,86,225,1
4244,15750.25,16001.25,16256.25,3765,9287,1380.5,3825,9435,1402.5,132,172,74,100,46,121,1
4245,15876,63,0.25,4032,9324,1008,16,37,4,0,64,0,100,80,64,1
4246,1,0.5,0.25,32,75,6,16,37.5,3,0,96,192,249,194,36,1
4247,0,0,16129,0,0,0,4064,9525,762,0,96,192,249,194,36,1
4248,16129,16129,16129,3048,9779,635,3048,9779,635,64,56,120,41,129,25,1
4249,16129,0,0,3048,9779,635,0,0,0,64,56,120,41,129,25,1
4250,16129,0,0,3048,9779,635,0,0,0,64,56,120,41,129,25,1
4251,16002.25,63.25,0.25,3036,9740.5,632.5,12,38.5,2.5,64,56,120,41,129,25,1
4252,16129,63.5,0.25,3048,9779,889,12,38.5,3.5,64,56,168,41,27,49,1
4253,16129,0,0,3048,9779,889,0,0,0,64,56,168,41,27,49,1
4254,0,0,0,0,0,0,0,0,0,64,56,216,41,181,81,1
4255,0.25,63.75,16256.25,12,38.5,4.5,3060,9817.5,1147.5,64,56,216,41,181,81,1
4256,0.25,63.5,16129,12,38,5,3048,9652,1270,64,32,240,144,248,100,1
4257,16256.25,0,0,2932.5,9562.5,1147.5,0,0,0,17,189,207,249,163,81,1
4258,16129,0,0,2921,9525,1397,0,0,0,17,189,253,249,57,121,1
4259,16129,16129,16129,2794,9398,1270,2794,9398,1270,228,92,220,100,228,100,1
4260,16129,16192.5,16256.25,2667,9271,1397,2677.5,9307.5,1402.5,185,253,231,209,35,121,1
4261,16002.25,16128.75,16256.25,2656.5,9234.5,1391.5,2677.5,9307.5,1402.5,185,253,231,209,35,121,1
4262,16002.25,16128.75,16256.25,2530,9108,1265,2550,9180,1275,144,160,200,64,208,100,1
4263,15876,126,1,2520,9072,1260,20,72,10,144,160,200,64,208,100,1
4264,0.25,0.5,1,12,36,7,24,72,14,64,192,80,64,240,196,1
