,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
2914,0.25,0,0,9.5,7,4,0,0,0,105,10,152,196,112,64,1
2915,2.25,1.5,1,28.5,21,12,19,14,8,105,10,152,196,112,64,1
2916,4,3,2.25,42,32,20,31.5,24,15,185,80,210,0,160,100,1
2917,6.25,0,0,55,42.5,27.5,0,0,0,228,118,242,33,187,121,1
2918,2.25,191.25,16256.25,28.5,24,13.5,2422.5,2040,1147.5,105,48,171,0,144,81,1
2919,2.25,0,0,28.5,24,13.5,0,0,0,105,48,171,0,144,81,1
2920,2.25,0,0,28.5,24,13.5,0,0,0,105,48,171,0,144,81,1
2921,4,2,1,38,32,18,19,16,9,105,48,171,0,144,81,1
2922,4,4,4,42,36,22,42,36,22,185,122,231,68,198,121,1
2923,6.25,5,4,57.5,50,32.5,46,40,26,17,204,43,144,4,169,1
2924,4,4,4,50,44,30,50,44,30,113,38,119,228,74,225,1
2925,6.25,7.5,9,67.5,60,42.5,81,72,51,217,136,203,64,152,33,1
2926,2.25,0.75,0.25,46.5,42,31.5,15.5,14,10.5,193,100,139,16,76,185,1
2927,0,0,15500.25,0,0,0,3486,3112.5,2241,16,188,248,113,194,68,1
2928,15750.25,15624.75,15500.25,3012,2635.5,1757,2988,2614.5,1743,64,248,80,185,38,196,1
2929,15252.25,15561,15876,2593.5,2223,1358.5,2646,2268,1386,185,122,231,68,198,121,1
2930,15252.25,61.75,0.25,2470,2099.5,1235,10,8.5,5,144,84,200,33,170,100,1
2931,15625,250,4,2750,2375,1500,44,38,24,228,162,8,105,228,144,1
2932,16129,254,4,3048,2667,1778,48,42,28,64,248,80,185,38,196,1
2933,0.25,3,36,13,11.5,8,156,138,96,164,86,160,17,112,0,1
2934,64,24,9,304,264,216,114,99,81,164,230,2,65,123,217,1
2935,42.25,799.5,15129,221,188.5,149.5,4182,3567,2829,132,218,14,73,155,17,1
2936,9,367.5,15006.25,84,69,51,3430,2817.5,2082.5,16,132,220,17,135,33,1
2937,0.25,62.25,15500.25,11.5,9,6,2863.5,2241,1494,17,158,20,68,216,144,1
2938,0,0,0,0,0,0,0,0,0,185,80,210,0,160,100,1
2939,0,0,4,0,0,0,46,36,24,17,158,20,68,216,144,1
2940,2.25,3.75,6.25,37.5,30,21,62.5,50,35,113,244,94,144,24,196,1
2941,9,4.5,2.25,84,69,51,42,34.5,25.5,16,132,220,17,135,33,1
2942,6.25,318.75,16256.25,70,57.5,42.5,3570,2932.5,2167.5,16,132,220,17,135,33,1
2943,6.25,317.5,16129,67.5,55,40,3429,2794,2032,217,82,176,228,96,0,1
2944,4,254,16129,52,42,30,3302,2667,1905,164,34,134,185,59,225,1
2945,4,255,16256.25,50,40,28,3187.5,2550,1785,113,244,94,144,24,196,1
2946,4,0,0,50,40,28,0,0,0,113,244,94,144,24,196,1
2947,2.25,0.75,0.25,37.5,30,21,12.5,10,7,113,244,94,144,24,196,1
2948,2.25,1.5,1,39,31.5,22.5,26,21,15,164,34,134,185,59,225,1
2949,2.25,189.75,16002.25,40.5,33,24,3415.5,2783,2024,217,82,176,228,96,0,1
2950,16256.25,16128.75,16002.25,2932.5,2422.5,892.5,2909.5,2403.5,885.5,17,181,161,105,133,49,1
2951,16002.25,253,4,3036,2530,1138.5,48,40,18,64,224,216,144,180,81,1
2952,16002.25,379.5,9,3162.5,2909.5,1391.5,75,69,33,113,63,19,17,253,121,1
2953,16256.25,318.75,6.25,3570,3315,1785,70,65,35,16,216,136,164,108,196,1
2954,0.25,0,0,15,14,8,0,0,0,132,72,224,16,192,0,1
2955,1,126,15876,27,27,17,3402,3402,2142,217,217,203,217,203,33,1
2956,0,0,15876,0,0,0,3150,3150,1890,113,113,119,113,119,225,1
2957,16002.25,885.5,49,2783,2909.5,1897.5,154,161,105,228,250,74,17,89,225,1
2958,16256.25,2231.25,306.25,4717.5,4845,4080,647.5,665,560,89,126,160,164,192,0,1
2959,30.25,52.25,90.25,302.5,319,280.5,522.5,551,484.5,209,118,245,36,142,41,1
2960,182.25,1714.5,16129,756,783,715.5,7112,7366,6731,64,176,152,36,2,249,1
2961,306.25,52.5,9,910,997.5,892.5,156,171,153,144,148,92,177,91,41,1
2962,240.25,46.5,9,930,1007.5,914.5,180,195,177,16,60,212,129,251,153,1
2963,90.25,1197,15876,541.5,589,551,7182,7812,7308,177,206,234,4,12,36,1
2964,4,15,56.25,110,122,114,412.5,457.5,427.5,209,27,63,137,149,177,1
2965,15625,3062.5,600.25,9000,9750,9250,1764,1911,1813,64,240,208,196,140,100,1
2966,16002.25,3289,676,13029.5,13788.5,13788.5,2678,2834,2834,113,219,219,105,105,105,1
2967,12769,1695,225,13899,14577,14577,1845,1935,1935,25,251,251,1,1,1,1
2968,16002.25,15875.75,15750.25,16824.5,17583.5,17583.5,16691.5,17444.5,17444.5,25,55,55,121,121,121,1
2969,841,3161,11881,3422,3596,3596,12862,13516,13516,100,40,40,16,16,16,1
2970,729,3051,12769,2565,2727,2727,10735,11413,11413,65,123,123,217,217,217,1
2971,14762.25,243,4,10692,11421,11421,176,188,188,64,80,80,132,132,132,1
2972,11881,1308,144,10791,11445,11445,1188,1260,1260,73,155,155,17,17,17,1
2973,15252.25,864.5,49,13832,14573,14573,784,826,826,0,160,160,100,100,100,1
2974,15376,434,12.25,14012,14756,14756,395.5,416.5,416.5,225,135,135,81,81,81,1
2975,1,9,81,119,125,125,1071,1125,1125,81,27,27,9,9,9,1
2976,6.25,7.5,9,327.5,342.5,342.5,393,411,411,9,27,27,81,81,81,1
2977,16129,15176.5,14280.25,15875,16637,16637,14937.5,15654.5,15654.5,9,247,247,9,9,9,1
2978,15376,62,0.25,14136,14880,14880,57,60,60,196,112,112,64,64,64,1
2979,0,0,64,0,0,0,1008,1056,1056,4,248,248,16,16,16,1
2980,81,1062,13924,1170,1224,1224,15340,16048,16048,4,16,16,64,64,64,1
2981,225,1545,10609,1590,1680,1680,10918,11536,11536,228,96,96,0,0,0,1
2982,36,654,11881,492,516,510,8938,9374,9265,68,140,58,228,142,57,1
2983,20.25,15.75,12.25,315,333,328.5,245,259,255.5,36,60,246,100,26,209,1
2984,9,81,729,267,279,276,2403,2511,2484,241,85,252,201,108,16,1
2985,1,27,729,124,128,127,3348,3456,3429,16,0,132,0,128,1,1
2986,15750.25,1631.5,169,17946.5,18448.5,18323,1859,1911,1898,225,29,142,105,214,68,1
2987,15006.25,15067.5,15129,18375,18865,18742.5,18450,18942,18819,228,60,166,164,10,113,1
2988,15500.25,12699,10404,16558.5,17056.5,16932,13566,13974,13872,25,45,168,81,200,64,1
2989,0,0,9312.25,0,0,0,9457,9843,9746.5,132,12,170,164,62,217,1
2990,36,654,11881,420,444,438,7630,8066,7957,36,60,246,100,26,209,1
2991,9,364.5,14762.25,180,192,189,7290,7776,7654.5,16,0,196,0,192,129,1
2992,16129,825.5,42.25,7239,7747,7620,370.5,396.5,390,177,149,92,137,76,16,1
2993,15129,2275.5,342.25,8979,9471,9348,1350.5,1424.5,1406,209,245,172,41,220,144,1
2994,14400,1740,210.25,11280,11760,11640,1363,1421,1406.5,132,252,158,132,34,193,1
2995,14641,15367,16129,12342,12826,12705,12954,13462,13335,164,60,214,228,122,17,1
2996,0.25,58,13456,46,48,47.5,10672,11136,11020,16,128,36,0,160,65,1
2997,81,1080,14400,702,738,729,9360,9840,9720,196,252,174,68,242,161,1
2998,4,3,2.25,152,160,158,114,120,118.5,144,192,116,0,176,97,1
2999,81,4.5,0.25,729,765,756,40.5,42.5,42,161,229,148,57,228,144,1
3000,169,1540.5,14042.25,1001,1053,1040,9124.5,9598.5,9480,41,93,16,161,80,0,1
3001,81,1030.5,13110.25,558,594,585,7099,7557,7442.5,4,252,190,4,194,129,1
3002,1,122.5,15006.25,50,54,53,6125,6615,6492.5,196,140,90,100,46,249,1
3003,15625,250,4,6375,6875,6750,102,110,108,41,245,194,209,154,100,1
3004,2.25,2.25,2.25,79.5,87,81,79.5,87,81,249,2,46,36,60,100,1
3005,72.25,72.25,72.25,450.5,493,459,450.5,493,459,249,2,46,36,60,100,1
3006,121,126.5,132.25,770,825,781,805,862.5,816.5,36,130,106,249,205,177,1
3007,72.25,85,100,646,688.5,654.5,760,810,770,144,12,220,161,93,41,1
3008,64,84,110.25,728,768,720,955.5,1008,945,89,32,254,0,192,164,1
3009,90.25,1149.5,14641,931,978.5,921.5,11858,12463,11737,132,110,34,113,7,193,1
3010,64,836,10920.25,616,656,608,8046.5,8569,7942,41,170,220,68,88,144,1
3011,25,585,13689,255,280,250,5967,6552,5850,41,40,246,64,240,196,1
3012,2.25,19.5,169,82.5,90,81,715,780,702,209,228,154,16,168,100,1
3013,2.25,10.5,49,115.5,123,112.5,539,574,525,41,170,143,68,6,249,1
3014,20.25,562.5,15625,306,328.5,342,8500,9125,9500,16,100,48,209,172,144,1
3015,30.25,38.5,49,385,412.5,429,490,525,546,36,130,84,249,218,196,1
3016,30.25,16.5,9,451,478.5,495,246,261,270,68,222,212,145,150,164,1
3017,30.25,635.25,13340.25,418,445.5,462,8778,9355.5,9702,144,12,240,161,148,144,1
3018,30.25,660,14400,313.5,341,357.5,6840,7440,7800,177,206,121,4,190,129,1
3019,49,42,36,420,455,476,360,390,408,16,60,240,129,68,16,1
3020,100,1270,16129,690,740,770,8763,9398,9779,153,242,193,100,66,41,1
3021,144,1404,13689,696,756,792,6786,7371,7722,36,70,244,129,62,4,1
3022,90.25,1159,14884,446.5,494,522.5,5734,6344,6710,161,140,25,144,44,209,1
3023,36,744,15376,276,306,324,5704,6324,6696,68,42,180,41,194,100,1
3024,30.25,33,36,214.5,242,258.5,234,264,282,241,180,41,144,20,161,1
3025,56.25,243.75,1056.25,435,472.5,495,1885,2047.5,2145,36,70,244,129,62,4,1
3026,90.25,313.5,1089,988,1035.5,1064,3432,3597,3696,64,72,128,105,176,0,1
3027,56.25,63.75,72.25,930,967.5,990,1054,1096.5,1122,16,124,240,1,132,16,1
3028,25,5,1,605,630,645,121,126,129,49,142,249,4,126,1,1
3029,20.25,551.25,15006.25,567,589.5,603,15435,16047.5,16415,4,122,244,9,146,36,1
3030,16002.25,15559.5,15129,13662,14800.5,14168,13284,14391,13776,144,92,64,121,48,0,1
3031,0,0,9,0,0,0,342,369,360,196,198,112,25,168,64,1
3032,4,242,14641,230,242,242,13915,14641,14641,169,91,91,49,49,49,1
3033,9,352.5,13806.25,306,321,330,11985,12572.5,12925,164,162,212,185,250,68,1
3034,4,254,16129,190,200,208,12065,12700,13208,65,28,152,16,160,64,1
3035,0.25,3.25,42.25,50.5,52,55.5,656.5,676,721.5,217,8,203,64,24,33,1
3036,15750.25,627.5,25,13679.5,14056,14934.5,545,560,595,105,176,171,0,16,81,1
3037,15376,496,16,14012,14012,15004,452,452,484,225,225,105,225,105,49,1
3038,1,16,256,119,119,127,1904,1904,2032,81,81,9,81,9,1,1
3039,1,12.5,156.25,146,145,151,1825,1812.5,1887.5,68,178,30,33,135,17,1
3040,2.25,177.75,14042.25,219,216,220.5,17301,17064,17419.5,68,32,214,0,176,105,1
3041,12.25,404.25,13340.25,444.5,441,434,14668.5,14553,14322,1,130,132,4,8,16,1
3042,16,490,15006.25,484,480,460,14822.5,14700,14087.5,49,184,91,64,232,169,1
3043,20.25,571.5,16129,531,517.5,486,14986,14605,13716,100,2,200,169,132,144,1
3044,16,38,90.25,480,472,424,1140,1121,1007,64,80,176,100,220,228,1
3045,6.25,38.75,240.25,342.5,337.5,307.5,2123.5,2092.5,1906.5,81,63,211,49,221,25,1
3046,4,22,121,308,296,272,1694,1628,1496,164,8,208,144,160,64,1
3047,16256.25,15300,14400,20655,19890,18360,19440,18720,17280,132,184,32,16,192,0,1
3048,0,0,12882.25,0,0,0,15776.5,14982,13847,121,172,62,16,232,36,1
3049,25,577.5,13340.25,660,640,585,15246,14784,13513.5,16,0,84,0,128,121,1
3050,81,958.5,11342.25,1008,972,873,11928,11502,10330.5,0,64,112,144,236,193,1
3051,49,871.5,15500.25,616,595,532,10956,10582.5,9462,64,56,32,57,60,144,1
3052,16,24,36,416,404,368,624,606,552,64,8,96,217,76,16,1
3053,2.25,180,14400,145.5,145.5,133.5,11640,11640,10680,193,193,185,193,185,241,1
3054,15252.25,15746.25,16256.25,10497.5,10497.5,9509.5,10837.5,10837.5,9817.5,57,57,145,57,145,41,1
3055,16002.25,1644.5,169,12017.5,12144,11385,1235,1248,1170,65,160,102,0,192,164,1
3056,2.25,12.75,72.25,165,166.5,157.5,935,943.5,892.5,68,178,30,33,135,17,1
3057,16256.25,15618.75,15006.25,14280,14535,13897.5,13720,13965,13352.5,0,224,176,196,138,105,1
3058,15252.25,14511.25,13806.25,12226.5,12473.5,11856,11632.5,11867.5,11280,73,15,32,217,224,0,1
3059,15006.25,306.25,6.25,11025,11270,10902.5,225,230,222.5,164,88,74,16,252,241,1
3060,15750.25,2133.5,289,12675.5,13303,12801,1717,1802,1734,217,210,62,228,60,164,1
3061,4,17,72.25,244,254,246,1037,1079.5,1045.5,36,134,158,1,5,25,1
3062,15876,819,42.25,14868,15624,15372,767,806,793,100,40,60,16,24,36,1
3063,16,46,132.25,540,564,556,1552.5,1621.5,1598.5,49,91,77,169,143,121,1
3064,56.25,948.75,16002.25,1057.5,1102.5,1087.5,17836.5,18595.5,18342.5,169,247,221,105,67,33,1
3065,16,492,15129,528,552,544,16236,16974,16728,16,40,32,100,80,64,1
3066,0,0,12.25,0,0,0,458.5,479.5,472.5,9,27,21,81,63,49,1
3067,0.25,0.75,2.25,69.5,72.5,71.5,208.5,217.5,214.5,121,187,165,33,255,225,1
3068,25,590,13924,670,700,690,15812,16520,16284,36,72,60,144,120,100,1
3069,81,958.5,11342.25,1071,1125,1107,12673.5,13312.5,13099.5,81,27,45,9,15,25,1
3070,156.25,1468.75,13806.25,1137.5,1212.5,1187.5,10692.5,11397.5,11162.5,89,123,197,193,255,65,1
3071,16256.25,701.25,30.25,12495,13260,13005,539,572,561,132,208,12,64,112,164,1
3072,14161,535.5,20.25,12138,12852,12614,459,486,477,164,8,60,144,184,228,1
3073,14641,1270.5,110.25,12947,13673,13431,1123.5,1186.5,1165.5,185,59,101,225,255,33,1
3074,14884,2013,272.25,15006,15738,15494,2029.5,2128.5,2095.5,25,251,5,1,255,1,1
3075,14520.25,964,64,16870,17593,17352,1120,1168,1152,144,216,192,68,32,0,1
3076,16256.25,15491.25,14762.25,17722.5,18487.5,18232.5,16888.5,17617.5,17374.5,121,187,165,33,255,225,1
3077,110.25,1223.25,13572.25,1333.5,1396.5,1375.5,14795.5,15494.5,15261.5,1,251,253,25,15,9,1
3078,1,124.5,15500.25,125,118,110,15562.5,14691,13695,9,158,182,100,180,68,1
3079,25,32.5,42.25,645,610,570,838.5,793,741,1,122,114,36,84,196,1
3080,4,17,72.25,276,262,246,1173,1113.5,1045.5,100,158,78,9,241,25,1
3081,15625,687.5,30.25,18125,17500,16750,797.5,770,737,33,76,230,144,72,36,1
3082,4,251,15750.25,296,286,274,18574,17946.5,17193.5,144,172,52,225,135,81,1
3083,169,1508,13456,1794,1755,1690,16008,15660,15080,100,198,20,49,142,4,1
3084,90.25,1083,12996,1159,1130.5,1083,13908,13566,12996,36,182,84,81,254,196,1
3085,15376,15376,15376,13516,13392,12896,13516,13392,12896,105,252,72,144,224,64,1
3086,16256.25,15937.5,15625,14407.5,14280,13770,14125,14000,13500,225,112,172,0,64,144,1
3087,15252.25,247,4,12597,12597,12350,204,204,200,164,164,216,164,216,16,1
3088,15876,1638,169,14616,14616,14364,1508,1508,1482,144,144,168,144,168,196,1
3089,36,759,16002.25,756,768,762,15939,16192,16065.5,4,0,130,0,128,1,1
3090,132.25,1362.75,14042.25,1276.5,1299.5,1288,13153.5,13390.5,13272,33,255,144,225,112,0,1
3091,64,24,9,856,872,864,321,327,324,185,143,36,105,252,144,1
3092,15750.25,753,36,14558,15060,15185.5,696,720,726,144,96,212,64,184,49,1
3093,13924,177,2.25,13924,14396,14514,177,183,184.5,100,60,178,36,158,25,1
3094,156.25,56.25,20.25,1500,1525,1512.5,540,549,544.5,64,48,184,36,170,49,1
3095,20.25,49.5,121,576,585,571.5,1408,1430,1397,0,0,128,4,126,1,1
3096,15625,625,25,17875,18000,17375,715,720,695,225,112,165,0,48,121,1
3097,15625,13687.5,11990.25,17500,17625,16625,15330,15439.5,14563.5,144,28,188,169,65,25,1
3098,1,95.5,9120.25,107,109,96,10218.5,10409.5,9168,185,143,32,105,224,0,1
3099,25,577.5,13340.25,380,385,305,8778,8893.5,7045.5,144,220,28,41,89,137,1
3100,56.25,135,324,622.5,630,495,1494,1512,1188,233,60,102,144,168,4,1
3101,121,181.5,272.25,1243,1232,1012,1864.5,1848,1518,225,112,156,0,64,16,1
3102,72.25,1066.75,15750.25,1003,994.5,816,14809,14683.5,12048,100,238,64,121,224,0,1
3103,210.25,1754.5,14641,1580.5,1551.5,1247,13189,12947,10406,105,143,158,185,242,228,1
3104,272.25,2004.75,14762.25,1732.5,1683,1369.5,12757.5,12393,10084.5,17,214,11,164,18,233,1
3105,100,1240,15376,990,930,770,12276,11532,9548,73,247,199,201,249,41,1
3106,12.25,35,100,343,322,273,980,920,780,132,56,220,16,8,196,1
3107,2.25,15.75,110.25,178.5,166.5,150,1249.5,1165.5,1050,81,153,124,33,92,16,1
3108,20.25,508.5,12769,544.5,504,463.5,13673,12656,11639,49,240,175,0,16,113,1
3109,56.25,772.5,10609,675,607.5,540,9270,8343,7416,164,122,80,161,200,64,1
3110,49,826,13924,469,441,378,7906,7434,6372,137,125,34,129,74,100,1
3111,64,1012,16002.25,528,504,432,8349,7969.5,6831,4,62,236,129,74,100,1
3112,72.25,1062.5,15625,544,518.5,442,8000,7625,6500,0,64,0,137,100,144,1
3113,12.25,434,15376,210,199.5,168,7440,7068,5952,16,92,64,177,176,0,1
3114,16002.25,15496.25,15006.25,6957.5,6578,5692.5,6737.5,6370,5512.5,209,44,171,144,36,233,1
3115,15750.25,15248.25,14762.25,6024,5647.5,4769,5832,5467.5,4617,0,112,32,233,174,164,1
3116,2.25,183.75,15006.25,60,60,48,4900,4900,3920,64,64,0,64,0,0,1
3117,42.25,802.75,15252.25,227.5,227.5,175.5,4322.5,4322.5,3334.5,201,201,177,201,177,217,1
3118,15376,15314,15252.25,3968,3844,3224,3952,3828.5,3211,0,224,64,193,38,164,1
3119,2.25,189.75,16002.25,40.5,39,31.5,3415.5,3289,2656.5,217,190,55,164,34,185,1
3120,56.25,33.75,20.25,202.5,210,165,121.5,126,99,217,244,82,16,104,228,1
3121,56.25,26.25,12.25,255,262.5,217.5,119,122.5,101.5,132,166,218,201,247,73,1
3122,12.25,435.75,15500.25,119,122.5,105,4233,4357.5,3735,132,166,252,201,26,132,1
3123,0,0,15129,0,0,0,3321,3444,2829,217,244,109,16,132,17,1
3124,1,0.5,0.25,24,25,20,12,12.5,10,64,88,224,113,244,144,1
3125,9,4.5,2.25,84,87,72,42,43.5,36,16,44,160,73,184,64,1
3126,42.25,819,15876,188.5,188.5,110.5,3654,3654,2142,73,73,237,73,237,33,1
3127,16,498,15500.25,104,104,56,3237,3237,1743,164,164,108,164,108,196,1
3128,1,124,15376,22,22,12,2728,2728,1488,228,228,8,228,8,144,1
3129,16002.25,15812.5,15625,2277,2277,1012,2250,2250,1000,68,68,144,68,144,64,1
3130,15500.25,15873.75,16256.25,1992,1992,747,2040,2040,765,0,0,96,0,96,36,1
3131,15750.25,188.25,2.25,2008,2008,1004,24,24,12,0,0,128,0,128,64,1
3132,0,0,1,0,0,0,18,18,10,68,68,180,68,180,100,1
3133,1,126,15876,19,18,13,2394,2268,1638,105,86,247,68,234,169,1
3134,0.25,63,15876,7.5,7,4.5,1890,1764,1134,225,210,135,196,126,81,1
3135,0.25,63.75,16256.25,7.5,7,5,1912.5,1785,1275,225,210,150,196,140,100,1
3136,16256.25,0,0,1785,1657.5,1147.5,0,0,0,196,182,126,169,117,81,1
3137,16256.25,0,0,1785,1657.5,1402.5,0,0,0,196,182,154,169,143,121,1
3138,0.25,63.5,16129,6.5,6,5,1651,1524,1270,169,156,130,144,120,100,1
3139,0.25,63.5,16129,6.5,5.5,6,1651,1397,1524,169,143,156,121,132,144,1
3140,0.25,63.75,16256.25,6,5,5.5,1530,1275,1402.5,144,120,132,100,110,121,1
3141,0.25,1.25,6.25,6,5,5.5,30,25,27.5,144,120,132,100,110,121,1
3142,0,0,16129,0,0,0,1778,2159,1270,196,238,140,33,170,100,1
3143,1,125,15625,7,10,3,875,1250,375,49,70,21,100,30,9,1
3144,2.25,7.5,25,12,16.5,6,40,55,20,64,88,32,121,44,16,1
3145,2.25,10.5,49,27,28.5,19.5,126,133,91,68,86,234,105,247,169,1
3146,0.25,1,4,12,12.5,8.5,48,50,34,64,88,152,113,169,33,1
3147,16129,16129,16129,2921,2921,1905,2921,2921,1905,17,17,89,17,89,225,1
3148,15750.25,188.25,2.25,2886.5,2886.5,1631.5,34.5,34.5,19.5,17,17,43,17,43,169,1
3149,15500.25,373.5,9,3610.5,3237,2116.5,87,78,51,73,242,237,164,186,33,1
3150,16256.25,63.75,0.25,3825,3570,2040,15,14,8,132,72,224,16,192,0,1
3151,0,0,16256.25,0,0,0,3952.5,3442.5,2040,193,69,240,217,176,0,1
3152,0,0,1,0,0,0,31,27,15,193,69,209,217,149,225,1
3153,0.25,0.75,2.25,17,14,8,51,42,24,132,184,32,16,192,0,1
3154,0.25,1,4,17.5,14.5,7.5,70,58,30,201,247,13,73,179,225,1
3155,0.25,1,4,19,16,9,76,64,36,164,192,172,0,64,68,1
3156,0.25,0.5,1,20.5,16.5,10,41,33,20,145,73,52,65,148,144,1
3157,1,127,16129,42,34,21,5334,4318,2667,228,148,114,132,202,185,1
3158,15500.25,0,0,4606.5,3859.5,2365.5,0,0,0,89,123,191,193,77,105,1
3159,15876,252,4,5040,4284,2772,80,68,44,64,80,112,132,236,228,1
3160,16129,16129,16129,5207,4445,2921,5207,4445,2921,145,155,175,201,37,17,1
3161,16129,15748,15376,4826,4064,2540,4712,3968,2480,164,192,248,0,128,144,1
3162,16002.25,15812.5,15625,4174.5,3415.5,1897.5,4125,3375,1875,65,123,239,217,149,225,1
3163,15876,126,1,4032,3276,1764,32,26,14,0,64,192,164,108,196,1
3164,16129,508,16,4445,3683,2159,140,116,68,201,247,83,73,237,33,1
3165,0,0,4,0,0,0,80,68,44,64,80,112,132,236,228,1
3166,4,0,0,78,66,42,0,0,0,241,7,51,65,181,185,1
3167,2.25,1.5,1,60,51,33,40,34,22,64,80,112,132,236,228,1
3168,4,1,0.25,82,70,46,20.5,17.5,11.5,145,155,175,201,37,17,1
3169,2.25,191.25,16256.25,61.5,52.5,34.5,5227.5,4462.5,2932.5,145,155,175,201,37,17,1
3170,2.25,190.5,16129,60,51,33,5080,4318,2794,64,80,112,132,236,228,1
3171,2.25,189.75,16002.25,58.5,49.5,31.5,4933.5,4174.5,2656.5,241,7,51,65,181,185,1
3172,2.25,189.75,16002.25,55.5,46.5,28.5,4680.5,3921.5,2403.5,89,123,191,193,77,105,1
3173,2.25,189,15876,54,45,27,4536,3780,2268,16,56,136,132,28,68,1
3174,16129,15938.5,15750.25,3810,3683,1143,3765,3639.5,1129.5,132,102,14,73,5,81,1
3175,16256.25,16192.5,16129,3570,3442.5,892.5,3556,3429,889,16,244,196,217,189,49,1
3176,0,0,2.25,0,0,0,42,40.5,10.5,16,244,196,217,189,49,1
3177,1,3,9,31,30,10,93,90,30,193,162,54,132,44,100,1
3178,6.25,5,4,85,82.5,37.5,68,66,30,132,98,254,65,239,225,1
3179,9,379.5,16002.25,105,102,48,4427.5,4301,2024,201,166,48,132,32,0,1
3180,16,498,15500.25,128,120,60,3984,3735,1867.5,0,192,224,132,194,225,1
3181,16,2,0.25,116,108,48,14.5,13.5,6,73,15,92,217,68,144,1
3182,4,3,2.25,64,60,34,48,45,25.5,0,192,32,132,254,33,1
3183,2.25,189,15876,46.5,43.5,24,3906,3654,2016,193,131,240,73,208,0,1
3184,2.25,187.5,15625,42,39,21,3500,3250,1750,16,216,136,164,108,196,0
3185,1,124.5,15500.25,25,23,11,3112.5,2863.5,1369.5,113,63,19,17,253,121,1
3186,1,125.5,15750.25,22,19,10,2761,2384.5,1255,228,162,220,105,190,100,1
3187,0.25,63.75,16256.25,10.5,9,4.5,2677.5,2295,1147.5,185,122,189,68,162,81,1
3188,1,0,0,21,18,9,0,0,0,185,122,189,68,162,81,1
3189,0.25,0.75,2.25,10.5,9,4.5,31.5,27,13.5,185,122,189,68,162,81,1
3190,4,7,12.25,46,42,16,80.5,73.5,28,17,227,184,185,168,64,1
3191,0.25,1.75,12.25,13.5,12.5,6,94.5,87.5,42,217,163,68,113,44,144,0
3192,16002.25,253,4,3795,3542,1897.5,60,56,30,132,72,194,16,164,225,1
3193,15500.25,0,0,3859.5,3610.5,1992,0,0,0,193,131,240,73,208,0,1
3194,15376,0,0,3720,3472,1860,0,0,0,132,72,194,16,164,225,0
3195,15625,250,4,3875,3625,2000,62,58,32,193,131,240,73,208,0,0
3196,15876,378,9,4284,4032,2394,102,96,57,132,64,134,0,96,105,0
3197,16129,0,0,4699,4445,2794,0,0,0,89,15,46,201,2,228,1
3198,2.25,3.75,6.25,51,48,28.5,85,80,47.5,132,64,134,0,96,105,1
3199,16256.25,701.25,30.25,5355,5100,3442.5,231,220,148.5,228,144,110,64,56,217,1
3200,16129,16129,16129,5715,5461,3810,5715,5461,3810,233,143,70,57,10,132,0
3201,6.25,310,15376,100,95,62.5,4960,4712,3100,64,240,232,164,182,113,1
3202,49,885.5,16002.25,259,245,154,4680.5,4427.5,2783,89,15,46,201,2,228,0
3203,49,878.5,15750.25,259,245,154,4643.5,4392.5,2761,89,15,46,201,2,228,1
3204,6.25,302.5,14641,80,75,42.5,3872,3630,2057,0,192,32,132,254,33,1
3205,15625,187.5,2.25,2875,2625,1000,34.5,31.5,12,17,227,184,185,168,64,1
3206,15500.25,996,64,4731,3984,2241,304,256,144,164,192,172,0,64,68,1
3207,1,2,4,42,36,22,84,72,44,228,232,156,16,24,228,1
3208,30.25,687.5,15625,231,198,121,5250,4500,2750,228,232,156,16,24,228,1
3209,12.25,423.5,14641,126,105,56,4356,3630,1936,16,56,64,132,224,0,1
3210,15750.25,15373.75,15006.25,3514,2761,1255,3430,2695,1225,16,104,24,228,220,100,1
3211,14762.25,121.5,1,3037.5,2308.5,850.5,25,19,7,113,219,175,105,133,49,1
3212,15252.25,679.25,30.25,3828.5,2964,1729,170.5,132,77,193,232,178,64,80,196,1
3213,16002.25,759,36,4680.5,3795,2530,222,180,120,89,86,228,132,88,144,1
3214,16,510,16256.25,168,140,108,5355,4462.5,3442.5,228,190,110,201,177,217,1
3215,6.25,301.25,14520.25,87.5,70,50,4217.5,3374,2410,201,212,188,16,48,144,1
3216,1,122.5,15006.25,27,20,14,3307.5,2450,1715,217,28,122,144,24,196,1
3217,0.25,63.5,16129,12,8.5,5.5,3048,2159,1397,64,152,8,33,187,121,1
3218,2.25,1.5,1,37.5,25.5,21,25,17,14,113,169,94,33,238,196,1
3219,4,255,16256.25,52,36,30,3315,2295,1912.5,164,212,134,68,14,225,1
3220,4,252,15876,48,32,26,3024,2016,1638,64,128,56,0,208,169,1
3221,2.25,1.5,1,33,21,16.5,22,14,11,228,52,242,196,154,121,1
3222,20.25,573.75,16256.25,126,76.5,94.5,3570,2167.5,2677.5,16,220,76,33,101,185,1
3223,4,246,15129,46,24,32,2829,1476,1968,17,20,112,144,192,0,1
3224,16002.25,16002.25,16002.25,2150.5,1012,1138.5,2150.5,1012,1138.5,33,136,153,64,72,81,1
